date,location,latitude,longitude,temperature,precipitation,humidity,wind_speed,imerg_available,flood_occurred,label_source,precip_7day,precip_3day,flood_confidence,flood_reason
2023-01-06,Manila,14.5995,120.9842,24.3,45.96,94.74,1.71,1,1,medium_high_confidence,221.08,151.15,0.8,medium_high_confidence
2023-01-07,Manila,14.5995,120.9842,23.39,9.44,88.22,1.98,1,0,no_flood,230.52,114.28,0.0,no_flood
2023-01-08,Manila,14.5995,120.9842,22.38,1.57,86.05,1.92,1,0,no_flood,214.25,56.97,0.0,no_flood
2023-01-09,Manila,14.5995,120.9842,22.67,1.7,88.35,1.7,1,0,no_flood,199.22,12.709999999999999,0.0,no_flood
2023-01-10,Manila,14.5995,120.9842,23.32,1.93,89.54,1.46,1,0,no_flood,165.79,5.2,0.0,no_flood
2023-01-11,Manila,14.5995,120.9842,23.33,0.84,87.65,1.43,1,0,no_flood,120.32,4.47,0.0,no_flood
2023-01-12,Manila,14.5995,120.9842,23.33,0.91,87.47,1.48,1,0,no_flood,62.35,3.6799999999999997,0.0,no_flood
2023-01-13,Manila,14.5995,120.9842,23.54,8.52,90.21,1.31,1,0,no_flood,24.909999999999997,10.27,0.0,no_flood
2023-01-14,Manila,14.5995,120.9842,23.95,9.82,93.12,0.93,1,0,no_flood,25.29,19.25,0.0,no_flood
2023-01-15,Manila,14.5995,120.9842,24.08,41.18,93.39,1.06,1,0,no_flood,64.9,59.519999999999996,0.0,no_flood
2023-01-16,Manila,14.5995,120.9842,24.17,11.42,92.25,1.53,1,0,no_flood,74.61999999999999,62.42000000000001,0.0,no_flood
2023-01-17,Manila,14.5995,120.9842,23.88,14.7,91.4,1.96,1,0,no_flood,87.39,67.30000000000001,0.0,no_flood
2023-01-18,Manila,14.5995,120.9842,23.75,10.33,92.87,1.61,1,0,no_flood,96.88,36.45,0.0,no_flood
2023-01-19,Manila,14.5995,120.9842,24.05,2.17,89.51,1.87,1,0,no_flood,98.14,27.199999999999996,0.0,no_flood
2023-01-20,Manila,14.5995,120.9842,24.07,12.94,90.46,2.41,1,0,no_flood,102.56,25.439999999999998,0.0,no_flood
2023-01-21,Manila,14.5995,120.9842,23.79,15.2,91.1,2.18,1,0,no_flood,107.94,30.31,0.0,no_flood
2023-01-22,Manila,14.5995,120.9842,24.22,6.86,90.65,1.8,1,0,no_flood,73.61999999999999,35.0,0.0,no_flood
2023-01-23,Manila,14.5995,120.9842,24.4,1.16,88.73,1.43,1,0,no_flood,63.36,23.22,0.0,no_flood
2023-01-24,Manila,14.5995,120.9842,24.42,2.19,88.21,1.66,1,0,no_flood,50.85,10.21,0.0,no_flood
2023-01-25,Manila,14.5995,120.9842,22.23,4.7,87.46,2.7,1,0,no_flood,45.22,8.05,0.0,no_flood
2023-01-26,Manila,14.5995,120.9842,22.44,1.5,87.31,1.97,1,0,no_flood,44.55,8.39,0.0,no_flood
2023-01-27,Manila,14.5995,120.9842,23.14,11.41,91.03,1.43,1,0,no_flood,43.019999999999996,17.61,0.0,no_flood
2023-01-28,Manila,14.5995,120.9842,21.93,6.91,87.77,2.29,1,0,no_flood,34.730000000000004,19.82,0.0,no_flood
2023-01-29,Manila,14.5995,120.9842,21.77,2.87,87.05,2.25,1,0,no_flood,30.740000000000002,21.19,0.0,no_flood
2023-01-30,Manila,14.5995,120.9842,22.73,1.54,86.98,2.24,1,0,no_flood,31.12,11.320000000000002,0.0,no_flood
2023-01-31,Manila,14.5995,120.9842,23.08,1.47,87.26,2.43,1,0,no_flood,30.4,5.880000000000002,0.0,no_flood
2023-02-01,Manila,14.5995,120.9842,24.25,4.94,89.12,1.61,1,0,no_flood,30.64,7.950000000000002,0.0,no_flood
2023-02-02,Manila,14.5995,120.9842,24.84,5.91,90.06,1.67,1,0,no_flood,35.05,12.320000000000002,0.0,no_flood
2023-02-03,Manila,14.5995,120.9842,24.28,1.93,87.46,1.84,1,0,no_flood,25.57,12.780000000000001,0.0,no_flood
2023-02-04,Manila,14.5995,120.9842,23.58,0.38,85.46,1.96,1,0,no_flood,19.04,8.220000000000002,0.0,no_flood
2023-02-05,Manila,14.5995,120.9842,23.71,5.33,89.05,1.72,1,0,no_flood,21.5,7.6400000000000015,0.0,no_flood
2023-02-06,Manila,14.5995,120.9842,24.34,4.88,89.03,1.4,1,0,no_flood,24.84,10.590000000000002,0.0,no_flood
2023-02-07,Manila,14.5995,120.9842,24.74,3.05,89.22,1.42,1,0,no_flood,26.42,13.260000000000002,0.0,no_flood
2023-02-08,Manila,14.5995,120.9842,23.7,4.03,87.71,1.7,1,0,no_flood,25.509999999999998,11.96,0.0,no_flood
2023-02-09,Manila,14.5995,120.9842,23.35,1.1,86.19,1.7,1,0,no_flood,20.7,8.180000000000001,0.0,no_flood
2023-02-10,Manila,14.5995,120.9842,24.09,0.05,86.68,1.44,1,0,no_flood,18.82,5.180000000000002,0.0,no_flood
2023-02-11,Manila,14.5995,120.9842,24.27,0.52,86.06,1.69,1,0,no_flood,18.96,1.670000000000002,0.0,no_flood
2023-02-12,Manila,14.5995,120.9842,24.35,0.59,86.24,1.72,1,0,no_flood,14.219999999999999,1.160000000000002,0.0,no_flood
2023-02-13,Manila,14.5995,120.9842,23.85,0.83,84.93,1.35,1,0,no_flood,10.17,1.9400000000000017,0.0,no_flood
2023-02-14,Manila,14.5995,120.9842,23.54,0.22,84.3,1.61,1,0,no_flood,7.340000000000001,1.6400000000000017,0.0,no_flood
2023-02-15,Manila,14.5995,120.9842,23.06,0.81,81.45,2.26,1,0,no_flood,4.12,1.8600000000000017,0.0,no_flood
2023-02-16,Manila,14.5995,120.9842,23.06,3.33,82.36,2.83,1,0,no_flood,6.35,4.360000000000002,0.0,no_flood
2023-02-17,Manila,14.5995,120.9842,22.73,1.36,81.17,2.17,1,0,no_flood,7.66,5.500000000000003,0.0,no_flood
2023-02-18,Manila,14.5995,120.9842,22.84,9.11,90.46,1.8,1,0,no_flood,16.25,13.8,0.0,no_flood
2023-02-19,Manila,14.5995,120.9842,23.69,29.96,93.58,1.49,1,0,no_flood,45.620000000000005,40.43,0.0,no_flood
2023-02-20,Manila,14.5995,120.9842,24.91,20.38,88.74,0.85,1,0,no_flood,65.17,59.45,0.0,no_flood
2023-02-21,Manila,14.5995,120.9842,24.74,1.84,84.46,1.11,1,0,no_flood,66.79,52.18,0.0,no_flood
2023-02-22,Manila,14.5995,120.9842,24.31,0.21,81.05,1.3,1,0,no_flood,66.19,22.43,0.0,no_flood
2023-02-23,Manila,14.5995,120.9842,25.74,0.01,75.33,0.71,1,0,no_flood,62.870000000000005,2.06,0.0,no_flood
2023-02-24,Manila,14.5995,120.9842,26.22,0.08,79.31,0.75,1,0,no_flood,61.59,0.3,0.0,no_flood
2023-02-25,Manila,14.5995,120.9842,25.49,3.34,86.52,1.57,1,0,no_flood,55.82,3.4299999999999997,0.0,no_flood
2023-02-26,Manila,14.5995,120.9842,24.53,9.32,87.66,2.7,1,0,no_flood,35.18,12.74,0.0,no_flood
2023-02-27,Manila,14.5995,120.9842,23.48,3.4,84.25,2.98,1,0,no_flood,18.2,16.06,0.0,no_flood
2023-02-28,Manila,14.5995,120.9842,23.65,0.68,82.44,2.29,1,0,no_flood,17.04,13.4,0.0,no_flood
2023-03-01,Manila,14.5995,120.9842,24.77,2.87,86.04,1.63,1,0,no_flood,19.7,6.95,0.0,no_flood
2023-03-02,Manila,14.5995,120.9842,23.74,0.83,81.02,2.02,1,0,no_flood,20.520000000000003,4.38,0.0,no_flood
2023-03-03,Manila,14.5995,120.9842,22.55,1.04,77.76,2.17,1,0,no_flood,21.48,4.74,0.0,no_flood
2023-03-04,Manila,14.5995,120.9842,23.0,0.22,80.09,1.73,1,0,no_flood,18.36,2.0900000000000003,0.0,no_flood
2023-03-05,Manila,14.5995,120.9842,22.92,0.46,79.06,1.94,1,0,no_flood,9.5,1.7200000000000002,0.0,no_flood
2023-03-06,Manila,14.5995,120.9842,22.73,0.02,77.59,1.9,1,0,no_flood,6.12,0.7000000000000001,0.0,no_flood
2023-03-07,Manila,14.5995,120.9842,23.31,0.12,80.72,1.81,1,0,no_flood,5.5600000000000005,0.6000000000000001,0.0,no_flood
2023-03-08,Manila,14.5995,120.9842,23.98,0.16,80.96,1.58,1,0,no_flood,2.85,0.3,0.0,no_flood
2023-03-09,Manila,14.5995,120.9842,24.2,0.17,79.73,1.32,1,0,no_flood,2.19,0.44999999999999996,0.0,no_flood
2023-03-10,Manila,14.5995,120.9842,23.62,1.45,82.33,1.68,1,0,no_flood,2.6,1.7799999999999998,0.0,no_flood
2023-03-11,Manila,14.5995,120.9842,23.11,1.16,80.74,1.7,1,0,no_flood,3.54,2.7800000000000002,0.0,no_flood
2023-03-12,Manila,14.5995,120.9842,23.51,1.17,80.29,1.48,1,0,no_flood,4.25,3.7800000000000002,0.0,no_flood
2023-03-13,Manila,14.5995,120.9842,23.36,3.23,82.01,1.7,1,0,no_flood,7.46,5.56,0.0,no_flood
2023-03-14,Manila,14.5995,120.9842,23.74,0.33,78.84,1.63,1,0,no_flood,7.67,4.7299999999999995,0.0,no_flood
2023-03-15,Manila,14.5995,120.9842,24.69,0.67,82.13,1.59,1,0,no_flood,8.18,4.2299999999999995,0.0,no_flood
2023-03-16,Manila,14.5995,120.9842,25.37,0.79,80.8,1.94,1,0,no_flood,8.8,1.79,0.0,no_flood
2023-03-17,Manila,14.5995,120.9842,24.97,0.95,80.71,1.69,1,0,no_flood,8.299999999999999,2.41,0.0,no_flood
2023-03-18,Manila,14.5995,120.9842,25.21,0.03,79.9,1.41,1,0,no_flood,7.169999999999999,1.77,0.0,no_flood
2023-03-19,Manila,14.5995,120.9842,24.58,0.05,78.39,1.52,1,0,no_flood,6.05,1.03,0.0,no_flood
2023-03-20,Manila,14.5995,120.9842,24.34,0.09,80.62,1.46,1,0,no_flood,2.91,0.16999999999999998,0.0,no_flood
2023-03-21,Manila,14.5995,120.9842,24.69,0.0,77.92,1.25,1,0,no_flood,2.58,0.14,0.0,no_flood
2023-03-22,Manila,14.5995,120.9842,25.71,0.0,79.02,1.35,1,0,no_flood,1.91,0.09,0.0,no_flood
2023-03-23,Manila,14.5995,120.9842,26.54,0.31,77.55,1.41,1,0,no_flood,1.43,0.31,0.0,no_flood
2023-03-24,Manila,14.5995,120.9842,26.96,2.55,81.95,1.56,1,0,no_flood,3.03,2.86,0.0,no_flood
2023-03-25,Manila,14.5995,120.9842,27.04,0.75,79.46,1.77,1,0,no_flood,3.75,3.61,0.0,no_flood
2023-03-26,Manila,14.5995,120.9842,26.8,0.08,76.36,1.53,1,0,no_flood,3.78,3.38,0.0,no_flood
2023-03-27,Manila,14.5995,120.9842,26.53,0.3,78.01,1.73,1,0,no_flood,3.9899999999999998,1.13,0.0,no_flood
2023-03-28,Manila,14.5995,120.9842,26.64,0.43,78.33,1.66,1,0,no_flood,4.42,0.81,0.0,no_flood
2023-03-29,Manila,14.5995,120.9842,26.24,0.17,76.51,1.62,1,0,no_flood,4.59,0.9,0.0,no_flood
2023-03-30,Manila,14.5995,120.9842,26.91,1.11,78.29,1.18,1,0,no_flood,5.39,1.71,0.0,no_flood
2023-03-31,Manila,14.5995,120.9842,27.14,1.83,78.72,1.15,1,0,no_flood,4.67,3.1100000000000003,0.0,no_flood
2023-04-01,Manila,14.5995,120.9842,26.97,0.61,75.46,1.26,1,0,no_flood,4.53,3.5500000000000003,0.0,no_flood
2023-04-02,Manila,14.5995,120.9842,27.3,1.17,74.91,1.16,1,0,no_flood,5.62,3.61,0.0,no_flood
2023-04-03,Manila,14.5995,120.9842,26.73,3.03,78.28,1.41,1,0,no_flood,8.35,4.81,0.0,no_flood
2023-04-04,Manila,14.5995,120.9842,25.76,4.01,79.17,1.63,1,0,no_flood,11.93,8.209999999999999,0.0,no_flood
2023-04-05,Manila,14.5995,120.9842,25.46,0.01,71.59,1.62,1,0,no_flood,11.77,7.049999999999999,0.0,no_flood
2023-04-06,Manila,14.5995,120.9842,25.64,0.1,73.96,1.47,1,0,no_flood,10.759999999999998,4.12,0.0,no_flood
2023-04-07,Manila,14.5995,120.9842,27.01,0.08,71.5,1.08,1,0,no_flood,9.009999999999998,0.19,0.0,no_flood
2023-04-08,Manila,14.5995,120.9842,26.75,0.27,74.66,1.81,1,0,no_flood,8.67,0.45,0.0,no_flood
2023-04-09,Manila,14.5995,120.9842,26.35,2.82,78.31,2.0,1,0,no_flood,10.319999999999999,3.17,0.0,no_flood
2023-04-10,Manila,14.5995,120.9842,26.63,0.43,73.87,1.59,1,0,no_flood,7.72,3.52,0.0,no_flood
2023-04-11,Manila,14.5995,120.9842,26.63,0.14,70.65,1.3,1,0,no_flood,3.8499999999999996,3.3899999999999997,0.0,no_flood
2023-04-12,Manila,14.5995,120.9842,27.35,9.92,72.56,0.57,1,0,no_flood,13.76,10.49,0.0,no_flood
2023-04-13,Manila,14.5995,120.9842,27.29,32.19,81.86,0.82,1,0,no_flood,45.849999999999994,42.25,0.0,no_flood
2023-04-14,Manila,14.5995,120.9842,26.77,13.71,82.34,0.98,1,0,no_flood,59.48,55.82,0.0,no_flood
2023-04-15,Manila,14.5995,120.9842,27.51,1.21,77.52,1.01,1,0,no_flood,60.419999999999995,47.11,0.0,no_flood
2023-04-16,Manila,14.5995,120.9842,28.06,2.89,77.25,0.86,1,0,no_flood,60.489999999999995,17.810000000000002,0.0,no_flood
2023-04-17,Manila,14.5995,120.9842,28.56,3.22,75.26,0.81,1,0,no_flood,63.279999999999994,7.32,0.0,no_flood
2023-04-18,Manila,14.5995,120.9842,27.8,1.68,79.27,1.35,1,0,no_flood,64.82,7.79,0.0,no_flood
2023-04-19,Manila,14.5995,120.9842,28.55,0.03,74.0,1.03,1,0,no_flood,54.92999999999999,4.930000000000001,0.0,no_flood
2023-04-20,Manila,14.5995,120.9842,29.44,0.0,69.33,0.78,1,0,no_flood,22.739999999999995,1.71,0.0,no_flood
2023-04-21,Manila,14.5995,120.9842,29.42,0.2,71.26,0.68,1,0,no_flood,9.229999999999993,0.23,0.0,no_flood
2023-04-22,Manila,14.5995,120.9842,28.22,3.29,77.18,1.19,1,0,no_flood,11.309999999999992,3.49,0.0,no_flood
2023-04-23,Manila,14.5995,120.9842,27.94,2.75,78.11,1.4,1,0,no_flood,11.169999999999995,6.24,0.0,no_flood
2023-04-24,Manila,14.5995,120.9842,27.48,1.72,75.65,1.47,1,0,no_flood,9.669999999999993,7.76,0.0,no_flood
2023-04-25,Manila,14.5995,120.9842,27.02,0.66,76.3,1.55,1,0,no_flood,8.649999999999993,5.13,0.0,no_flood
2023-04-26,Manila,14.5995,120.9842,27.42,0.09,74.1,1.62,1,0,no_flood,8.709999999999994,2.47,0.0,no_flood
2023-04-27,Manila,14.5995,120.9842,27.37,0.62,75.3,1.91,1,0,no_flood,9.329999999999995,1.37,0.0,no_flood
2023-04-28,Manila,14.5995,120.9842,27.67,1.04,75.54,1.69,1,0,no_flood,10.169999999999993,1.75,0.0,no_flood
2023-04-29,Manila,14.5995,120.9842,28.46,2.4,76.83,1.49,1,0,no_flood,9.279999999999992,4.06,0.0,no_flood
2023-04-30,Manila,14.5995,120.9842,28.05,4.58,79.72,1.11,1,0,no_flood,11.109999999999992,8.02,0.0,no_flood
2023-05-01,Manila,14.5995,120.9842,28.13,2.04,78.22,1.43,1,0,no_flood,11.429999999999993,9.02,0.0,no_flood
2023-05-02,Manila,14.5995,120.9842,27.9,2.74,74.93,2.02,1,0,no_flood,13.509999999999991,9.36,0.0,no_flood
2023-05-03,Manila,14.5995,120.9842,27.26,7.41,82.88,1.91,1,0,no_flood,20.82999999999999,12.190000000000001,0.0,no_flood
2023-05-04,Manila,14.5995,120.9842,27.44,12.0,84.09,1.71,1,0,no_flood,32.209999999999994,22.150000000000002,0.0,no_flood
2023-05-05,Manila,14.5995,120.9842,28.15,3.84,80.51,1.57,1,0,no_flood,35.00999999999999,23.25,0.0,no_flood
2023-05-06,Manila,14.5995,120.9842,28.51,0.28,73.33,1.52,1,0,no_flood,32.88999999999999,16.12,0.0,no_flood
2023-05-07,Manila,14.5995,120.9842,29.49,0.08,72.41,0.93,1,0,no_flood,28.389999999999993,4.2,0.0,no_flood
2023-05-08,Manila,14.5995,120.9842,29.76,1.18,73.16,0.71,1,0,no_flood,27.52999999999999,1.54,0.0,no_flood
2023-05-09,Manila,14.5995,120.9842,27.57,3.57,83.52,1.05,1,0,no_flood,28.359999999999992,4.83,0.0,no_flood
2023-05-10,Manila,14.5995,120.9842,27.86,9.0,83.38,0.74,1,0,no_flood,29.949999999999992,13.75,0.0,no_flood
2023-05-11,Manila,14.5995,120.9842,27.31,5.3,83.74,1.2,1,0,no_flood,23.249999999999993,17.87,0.0,no_flood
2023-05-12,Manila,14.5995,120.9842,27.88,6.05,79.45,1.18,1,0,no_flood,25.459999999999994,20.35,0.0,no_flood
2023-05-13,Manila,14.5995,120.9842,27.89,3.85,78.6,0.8,1,0,no_flood,29.02999999999999,15.2,0.0,no_flood
2023-05-14,Manila,14.5995,120.9842,29.69,5.58,76.67,0.9,1,0,no_flood,34.529999999999994,15.479999999999999,0.0,no_flood
2023-05-15,Manila,14.5995,120.9842,28.97,7.71,77.64,1.18,1,0,no_flood,41.059999999999995,17.14,0.0,no_flood
2023-05-16,Manila,14.5995,120.9842,28.76,3.6,76.84,1.06,1,0,no_flood,41.08999999999999,16.89,0.0,no_flood
2023-05-17,Manila,14.5995,120.9842,28.2,3.81,80.72,1.02,1,0,no_flood,35.89999999999999,15.120000000000001,0.0,no_flood
2023-05-18,Manila,14.5995,120.9842,29.26,2.87,75.19,0.89,1,0,no_flood,33.46999999999999,10.280000000000001,0.0,no_flood
2023-05-19,Manila,14.5995,120.9842,28.86,5.6,77.14,0.62,1,0,no_flood,33.019999999999996,12.280000000000001,0.0,no_flood
2023-05-20,Manila,14.5995,120.9842,28.22,10.26,77.7,0.91,1,0,no_flood,39.42999999999999,18.729999999999997,0.0,no_flood
2023-05-21,Manila,14.5995,120.9842,29.42,3.0,72.15,0.69,1,0,no_flood,36.849999999999994,18.86,0.0,no_flood
2023-05-22,Manila,14.5995,120.9842,28.34,1.03,77.85,0.97,1,0,no_flood,30.169999999999995,14.29,0.0,no_flood
2023-05-23,Manila,14.5995,120.9842,27.99,3.95,80.47,1.08,1,0,no_flood,30.519999999999992,7.979999999999999,0.0,no_flood
2023-05-24,Manila,14.5995,120.9842,28.95,3.84,75.37,0.65,1,0,no_flood,30.549999999999994,8.819999999999999,0.0,no_flood
2023-05-25,Manila,14.5995,120.9842,29.08,8.55,73.72,0.67,1,0,no_flood,36.22999999999999,16.34,0.0,no_flood
2023-05-26,Manila,14.5995,120.9842,27.91,8.66,80.46,0.58,1,0,no_flood,39.28999999999999,21.05,0.0,no_flood
2023-05-27,Manila,14.5995,120.9842,28.41,6.77,76.18,0.64,1,0,no_flood,35.8,23.98,0.0,no_flood
2023-05-28,Manila,14.5995,120.9842,28.64,3.0,76.59,1.74,1,0,no_flood,35.8,18.43,0.0,no_flood
2023-05-29,Manila,14.5995,120.9842,28.67,3.8,81.24,2.43,1,0,no_flood,38.56999999999999,13.57,0.0,no_flood
2023-05-30,Manila,14.5995,120.9842,28.13,4.56,82.71,2.51,1,0,no_flood,39.17999999999999,11.36,0.0,no_flood
2023-05-31,Manila,14.5995,120.9842,28.18,6.27,83.72,2.59,1,0,no_flood,41.60999999999999,14.629999999999999,0.0,no_flood
2023-06-01,Manila,14.5995,120.9842,27.92,4.35,85.4,1.93,1,0,no_flood,37.40999999999999,15.179999999999998,0.0,no_flood
2023-06-02,Manila,14.5995,120.9842,27.81,3.41,86.56,1.52,1,0,no_flood,32.15999999999999,14.03,0.0,no_flood
2023-06-03,Manila,14.5995,120.9842,27.87,3.09,84.65,0.95,1,0,no_flood,28.47999999999999,10.85,0.0,no_flood
2023-06-04,Manila,14.5995,120.9842,27.98,9.63,81.28,0.39,1,0,no_flood,35.10999999999999,16.130000000000003,0.0,no_flood
2023-06-05,Manila,14.5995,120.9842,27.43,11.26,83.63,0.85,1,0,no_flood,42.56999999999999,23.98,0.0,no_flood
2023-06-06,Manila,14.5995,120.9842,28.09,18.29,80.4,0.82,1,0,no_flood,56.29999999999999,39.18,0.0,no_flood
2023-06-07,Manila,14.5995,120.9842,28.12,6.17,79.91,0.54,1,0,no_flood,56.199999999999996,35.72,0.0,no_flood
2023-06-08,Manila,14.5995,120.9842,27.62,4.84,83.84,0.97,1,0,no_flood,56.68999999999999,29.299999999999997,0.0,no_flood
2023-06-09,Manila,14.5995,120.9842,28.03,5.46,81.31,1.46,1,0,no_flood,58.739999999999995,16.47,0.0,no_flood
2023-06-10,Manila,14.5995,120.9842,26.9,20.48,90.93,1.68,1,0,no_flood,76.13,30.78,0.0,no_flood
2023-06-11,Manila,14.5995,120.9842,26.66,21.59,94.14,1.49,1,0,no_flood,88.09,47.53,0.0,no_flood
2023-06-12,Manila,14.5995,120.9842,26.88,4.09,89.42,1.66,1,0,no_flood,80.91999999999999,46.16,0.0,no_flood
2023-06-13,Manila,14.5995,120.9842,27.26,2.31,88.49,1.56,1,0,no_flood,64.94,27.989999999999995,0.0,no_flood
2023-06-14,Manila,14.5995,120.9842,27.32,2.17,87.79,1.27,1,0,no_flood,60.93999999999999,8.569999999999997,0.0,no_flood
2023-06-15,Manila,14.5995,120.9842,27.33,9.3,87.28,0.87,1,0,no_flood,65.39999999999999,13.779999999999998,0.0,no_flood
2023-06-16,Manila,14.5995,120.9842,27.33,6.17,85.78,1.01,1,0,no_flood,66.11,17.639999999999997,0.0,no_flood
2023-06-17,Manila,14.5995,120.9842,27.78,7.24,83.51,1.28,1,0,no_flood,52.86999999999999,22.709999999999997,0.0,no_flood
2023-06-18,Manila,14.5995,120.9842,27.69,4.89,82.34,1.06,1,0,no_flood,36.169999999999995,18.299999999999997,0.0,no_flood
2023-06-19,Manila,14.5995,120.9842,29.0,6.57,74.47,0.81,1,0,no_flood,38.65,18.699999999999996,0.0,no_flood
2023-06-20,Manila,14.5995,120.9842,29.02,12.64,76.55,0.45,1,0,no_flood,48.98,24.099999999999994,0.0,no_flood
2023-06-21,Manila,14.5995,120.9842,29.36,4.0,76.05,0.53,1,0,no_flood,50.809999999999995,23.209999999999994,0.0,no_flood
2023-06-22,Manila,14.5995,120.9842,28.61,5.3,79.78,0.83,1,0,no_flood,46.80999999999999,21.939999999999994,0.0,no_flood
2023-06-23,Manila,14.5995,120.9842,27.59,5.71,83.19,0.81,1,0,no_flood,46.349999999999994,15.009999999999994,0.0,no_flood
2023-06-24,Manila,14.5995,120.9842,27.43,5.73,82.85,1.18,1,0,no_flood,44.839999999999996,16.739999999999995,0.0,no_flood
2023-06-25,Manila,14.5995,120.9842,26.28,9.63,87.45,0.8,1,0,no_flood,49.58,21.069999999999993,0.0,no_flood
2023-06-26,Manila,14.5995,120.9842,26.37,16.64,88.94,1.04,1,0,no_flood,59.64999999999999,31.999999999999993,0.0,no_flood
2023-06-27,Manila,14.5995,120.9842,27.43,8.38,84.17,0.52,1,0,no_flood,55.38999999999999,34.64999999999999,0.0,no_flood
2023-06-28,Manila,14.5995,120.9842,27.24,24.56,89.52,1.04,1,0,no_flood,75.94999999999999,49.57999999999999,0.0,no_flood
2023-06-29,Manila,14.5995,120.9842,27.0,13.66,88.45,0.95,1,0,no_flood,84.31,46.599999999999994,0.0,no_flood
2023-06-30,Manila,14.5995,120.9842,26.91,14.49,87.15,0.91,1,0,no_flood,93.08999999999999,52.70999999999999,0.0,no_flood
2023-07-01,Manila,14.5995,120.9842,28.22,8.93,81.15,0.77,1,0,no_flood,96.29,37.07999999999999,0.0,no_flood
2023-07-02,Manila,14.5995,120.9842,27.5,6.21,84.29,0.58,1,0,no_flood,92.86999999999999,29.629999999999992,0.0,no_flood
2023-07-03,Manila,14.5995,120.9842,26.91,2.32,88.0,1.24,1,0,no_flood,78.55,17.459999999999994,0.0,no_flood
2023-07-04,Manila,14.5995,120.9842,27.7,0.54,82.16,1.04,1,0,no_flood,70.71,9.069999999999993,0.0,no_flood
2023-07-05,Manila,14.5995,120.9842,27.34,0.42,86.37,1.06,1,0,no_flood,46.56999999999999,3.2799999999999927,0.0,no_flood
2023-07-06,Manila,14.5995,120.9842,28.16,1.49,81.73,1.09,1,0,no_flood,34.4,2.449999999999993,0.0,no_flood
2023-07-07,Manila,14.5995,120.9842,27.86,7.27,81.89,0.83,1,0,no_flood,27.179999999999993,9.179999999999993,0.0,no_flood
2023-07-08,Manila,14.5995,120.9842,27.89,3.15,80.59,0.87,1,0,no_flood,21.399999999999995,11.909999999999993,0.0,no_flood
2023-07-09,Manila,14.5995,120.9842,27.55,3.51,81.91,0.83,1,0,no_flood,18.699999999999992,13.929999999999993,0.0,no_flood
2023-07-10,Manila,14.5995,120.9842,27.54,1.54,77.81,0.98,1,0,no_flood,17.91999999999999,8.199999999999992,0.0,no_flood
2023-07-11,Manila,14.5995,120.9842,28.48,7.49,78.12,0.63,1,0,no_flood,24.869999999999994,12.539999999999992,0.0,no_flood
2023-07-12,Manila,14.5995,120.9842,27.75,6.6,84.54,0.94,1,0,no_flood,31.04999999999999,15.629999999999992,0.0,no_flood
2023-07-13,Manila,14.5995,120.9842,25.93,63.05,93.34,1.5,1,1,medium_high_confidence,92.60999999999999,77.13999999999999,0.8,medium_high_confidence
2023-07-14,Manila,14.5995,120.9842,26.09,24.38,93.21,2.55,1,1,medium_confidence,109.71999999999998,94.02999999999999,0.65,medium_confidence
2023-07-15,Manila,14.5995,120.9842,26.73,25.16,89.25,2.28,1,1,medium_confidence,131.73,112.58999999999997,0.65,medium_confidence
2023-07-16,Manila,14.5995,120.9842,26.5,18.28,91.01,1.87,1,0,no_flood,146.5,67.82,0.0,no_flood
2023-07-17,Manila,14.5995,120.9842,26.62,6.05,88.84,1.38,1,0,no_flood,151.00999999999996,49.48999999999999,0.0,no_flood
2023-07-18,Manila,14.5995,120.9842,26.93,8.91,86.52,0.95,1,0,no_flood,152.43,33.23999999999999,0.0,no_flood
2023-07-19,Manila,14.5995,120.9842,27.64,5.93,80.57,0.5,1,0,no_flood,151.76,20.889999999999986,0.0,no_flood
2023-07-20,Manila,14.5995,120.9842,27.14,9.4,84.6,0.87,1,0,no_flood,98.10999999999999,24.239999999999988,0.0,no_flood
2023-07-21,Manila,14.5995,120.9842,27.33,18.08,85.67,0.79,1,0,no_flood,91.80999999999999,33.40999999999998,0.0,no_flood
2023-07-22,Manila,14.5995,120.9842,28.18,9.9,81.59,0.75,1,0,no_flood,76.54999999999998,37.37999999999999,0.0,no_flood
2023-07-23,Manila,14.5995,120.9842,27.23,16.34,86.08,1.0,1,0,no_flood,74.60999999999999,44.319999999999986,0.0,no_flood
2023-07-24,Manila,14.5995,120.9842,26.22,9.55,91.47,1.77,1,0,no_flood,78.10999999999999,35.78999999999999,0.0,no_flood
2023-07-25,Manila,14.5995,120.9842,26.33,25.13,92.73,2.61,1,0,no_flood,94.32999999999998,51.01999999999999,0.0,no_flood
2023-07-26,Manila,14.5995,120.9842,26.36,27.59,92.35,3.04,1,0,no_flood,115.98999999999998,62.26999999999998,0.0,no_flood
2023-07-27,Manila,14.5995,120.9842,26.77,26.3,89.47,2.77,1,0,no_flood,132.89,79.01999999999998,0.0,no_flood
2023-07-28,Manila,14.5995,120.9842,26.53,27.5,91.71,2.14,1,0,no_flood,142.31,81.38999999999999,0.0,no_flood
2023-07-29,Manila,14.5995,120.9842,26.2,23.33,91.62,2.0,1,0,no_flood,155.73999999999998,77.12999999999998,0.0,no_flood
2023-07-30,Manila,14.5995,120.9842,25.94,25.89,93.31,1.68,1,0,no_flood,165.29,76.71999999999998,0.0,no_flood
