date,location,latitude,longitude,temperature,precipitation,humidity,wind_speed,source
2025-01-26,Marikina,14.6417,121.1027,24.56,0.43,85.33,1.38,POWER
2025-01-27,Marikina,14.6417,121.1027,23.23,0.56,84.01,1.48,POWER
2025-01-28,Marikina,14.6417,121.1027,22.78,1.16,86.0,1.79,POWER
2025-01-29,Marikina,14.6417,121.1027,22.67,10.87,87.94,2.4,POWER
2025-01-30,Marikina,14.6417,121.1027,23.19,24.09,89.45,2.32,POWER
2025-01-31,Marikina,14.6417,121.1027,24.86,10.82,90.02,1.59,POWER
2025-02-01,Marikina,14.6417,121.1027,25.59,0.73,86.51,1.28,POWER
2025-02-02,Marikina,14.6417,121.1027,26.15,0.0,84.62,0.93,POWER
2025-02-03,Marikina,14.6417,121.1027,25.42,0.38,84.08,1.19,POWER
2025-02-04,Marikina,14.6417,121.1027,24.35,9.29,88.29,1.41,POWER
2025-02-05,Marikina,14.6417,121.1027,23.62,6.41,88.09,1.89,POWER
2025-02-06,Marikina,14.6417,121.1027,24.12,19.89,89.25,1.8,POWER
2025-02-07,Marikina,14.6417,121.1027,24.31,14.03,91.73,1.72,POWER
2025-02-08,Marikina,14.6417,121.1027,23.71,20.32,91.81,2.15,POWER
2025-02-09,Marikina,14.6417,121.1027,22.87,8.64,87.1,2.59,POWER
2025-02-10,Marikina,14.6417,121.1027,23.37,19.09,90.22,2.35,POWER
2025-02-11,Marikina,14.6417,121.1027,24.37,26.79,92.67,2.12,POWER
2025-02-12,Marikina,14.6417,121.1027,25.51,7.92,88.72,1.47,POWER
2025-02-13,Marikina,14.6417,121.1027,25.17,11.02,89.56,0.99,POWER
2025-02-14,Marikina,14.6417,121.1027,24.75,6.1,88.22,1.28,POWER
2025-02-15,Marikina,14.6417,121.1027,25.55,6.4,88.43,1.03,POWER
2025-02-16,Marikina,14.6417,121.1027,26.03,3.23,87.11,1.08,POWER
2025-02-17,Marikina,14.6417,121.1027,25.63,3.15,88.2,1.39,POWER
2025-02-18,Marikina,14.6417,121.1027,25.08,14.36,89.65,1.46,POWER
2025-02-19,Marikina,14.6417,121.1027,24.46,4.73,86.69,1.83,POWER
2025-02-20,Marikina,14.6417,121.1027,23.91,12.75,90.27,2.04,POWER
2025-02-21,Marikina,14.6417,121.1027,24.11,7.86,88.06,2.0,POWER
2025-02-22,Marikina,14.6417,121.1027,24.16,4.58,85.49,2.19,POWER
2025-02-23,Marikina,14.6417,121.1027,24.57,1.78,84.77,1.78,POWER
2025-02-24,Marikina,14.6417,121.1027,24.13,2.01,84.02,2.2,POWER
2025-02-25,Marikina,14.6417,121.1027,23.73,6.5,85.77,2.35,POWER
2025-02-26,Marikina,14.6417,121.1027,23.3,1.13,82.78,1.96,POWER
2025-02-27,Marikina,14.6417,121.1027,23.18,0.11,80.55,1.65,POWER
2025-02-28,Marikina,14.6417,121.1027,24.05,0.75,84.12,1.71,POWER
2025-03-01,Marikina,14.6417,121.1027,24.98,1.22,85.09,1.73,POWER
2025-03-02,Marikina,14.6417,121.1027,26.04,1.23,86.31,1.75,POWER
2025-03-03,Marikina,14.6417,121.1027,25.6,0.53,84.78,1.73,POWER
2025-03-04,Marikina,14.6417,121.1027,26.36,1.88,84.93,1.61,POWER
2025-03-05,Marikina,14.6417,121.1027,26.76,0.62,83.19,1.24,POWER
2025-03-06,Marikina,14.6417,121.1027,26.62,1.23,82.46,1.28,POWER
2025-03-07,Marikina,14.6417,121.1027,25.89,9.6,87.06,1.73,POWER
2025-03-08,Marikina,14.6417,121.1027,25.03,18.49,91.43,1.44,POWER
2025-03-09,Marikina,14.6417,121.1027,25.24,20.91,90.94,1.93,POWER
2025-03-10,Marikina,14.6417,121.1027,25.46,9.63,86.1,2.22,POWER
2025-03-11,Marikina,14.6417,121.1027,26.0,5.16,86.18,1.69,POWER
2025-03-12,Marikina,14.6417,121.1027,26.03,1.85,84.81,1.57,POWER
2025-03-13,Marikina,14.6417,121.1027,25.67,0.11,80.55,1.78,POWER
2025-03-14,Marikina,14.6417,121.1027,25.08,0.0,80.32,1.69,POWER
2025-03-15,Marikina,14.6417,121.1027,25.61,0.0,82.39,1.26,POWER
2025-03-16,Marikina,14.6417,121.1027,25.98,0.12,78.82,1.16,POWER
2025-03-17,Marikina,14.6417,121.1027,25.17,4.69,85.06,1.87,POWER
2025-03-18,Marikina,14.6417,121.1027,25.06,3.07,83.46,1.77,POWER
2025-03-19,Marikina,14.6417,121.1027,24.89,3.43,83.86,1.95,POWER
2025-03-20,Marikina,14.6417,121.1027,23.88,3.52,84.86,2.36,POWER
2025-03-21,Marikina,14.6417,121.1027,23.72,2.15,81.78,2.2,POWER
2025-03-22,Marikina,14.6417,121.1027,23.58,0.15,77.86,1.93,POWER
2025-03-23,Marikina,14.6417,121.1027,24.02,0.06,79.3,1.65,POWER
2025-03-24,Marikina,14.6417,121.1027,25.38,2.11,83.46,1.32,POWER
2025-03-25,Marikina,14.6417,121.1027,26.51,0.19,81.54,1.01,POWER
2025-03-26,Marikina,14.6417,121.1027,26.71,0.38,80.98,1.34,POWER
2025-03-27,Marikina,14.6417,121.1027,26.7,3.13,86.68,1.12,POWER
2025-03-28,Marikina,14.6417,121.1027,26.68,7.26,81.55,1.46,POWER
2025-03-29,Marikina,14.6417,121.1027,25.7,11.96,91.39,1.88,POWER
2025-03-30,Marikina,14.6417,121.1027,25.78,9.55,87.83,1.74,POWER
2025-03-31,Marikina,14.6417,121.1027,25.69,5.71,88.53,1.4,POWER
2025-04-01,Marikina,14.6417,121.1027,26.08,1.79,81.77,1.37,POWER
2025-04-02,Marikina,14.6417,121.1027,26.77,2.17,80.81,1.22,POWER
2025-04-03,Marikina,14.6417,121.1027,27.05,0.49,80.11,1.23,POWER
2025-04-04,Marikina,14.6417,121.1027,26.58,8.5,83.16,1.6,POWER
2025-04-05,Marikina,14.6417,121.1027,26.56,21.86,85.81,1.25,POWER
2025-04-06,Marikina,14.6417,121.1027,26.73,3.8,82.61,1.1,POWER
2025-04-07,Marikina,14.6417,121.1027,27.05,0.49,81.63,1.5,POWER
2025-04-08,Marikina,14.6417,121.1027,27.12,0.12,78.45,1.43,POWER
2025-04-09,Marikina,14.6417,121.1027,27.11,0.35,79.07,1.41,POWER
2025-04-10,Marikina,14.6417,121.1027,27.86,0.0,74.99,1.09,POWER
2025-04-11,Marikina,14.6417,121.1027,27.81,0.01,74.86,1.22,POWER
2025-04-12,Marikina,14.6417,121.1027,27.37,0.11,76.74,1.37,POWER
2025-04-13,Marikina,14.6417,121.1027,27.89,0.61,77.74,1.2,POWER
2025-04-14,Marikina,14.6417,121.1027,28.04,0.49,76.43,0.81,POWER
2025-04-15,Marikina,14.6417,121.1027,29.18,0.65,70.61,0.6,POWER
2025-04-16,Marikina,14.6417,121.1027,27.99,0.49,73.56,1.3,POWER
2025-04-17,Marikina,14.6417,121.1027,28.13,0.16,72.28,1.1,POWER
2025-04-18,Marikina,14.6417,121.1027,28.42,0.47,75.54,1.31,POWER
2025-04-19,Marikina,14.6417,121.1027,28.12,0.27,72.99,1.69,POWER
2025-04-20,Marikina,14.6417,121.1027,28.06,0.0,75.87,1.56,POWER
2025-04-21,Marikina,14.6417,121.1027,28.11,0.0,74.0,1.55,POWER
2025-04-22,Marikina,14.6417,121.1027,28.5,0.0,71.26,1.12,POWER
2025-04-23,Marikina,14.6417,121.1027,29.68,0.0,66.0,0.58,POWER
2025-04-24,Marikina,14.6417,121.1027,28.53,0.0,69.33,1.25,POWER
2025-04-25,Marikina,14.6417,121.1027,28.5,0.01,69.86,1.29,POWER
2025-04-26,Marikina,14.6417,121.1027,27.62,0.4,74.03,1.9,POWER
2025-04-27,Marikina,14.6417,121.1027,27.49,2.26,74.54,1.8,POWER
2025-04-28,Marikina,14.6417,121.1027,27.59,8.95,79.29,1.11,POWER
2025-04-29,Marikina,14.6417,121.1027,27.66,1.84,80.26,1.44,POWER
2025-04-30,Marikina,14.6417,121.1027,27.67,2.28,77.35,1.47,POWER
2025-05-01,Marikina,14.6417,121.1027,28.56,3.52,74.4,1.3,POWER
2025-05-02,Marikina,14.6417,121.1027,28.28,2.75,77.15,1.47,POWER
2025-05-03,Marikina,14.6417,121.1027,27.7,5.45,81.18,1.5,POWER
2025-05-04,Marikina,14.6417,121.1027,27.17,11.59,85.9,1.37,POWER
2025-05-05,Marikina,14.6417,121.1027,27.94,8.95,81.74,0.95,POWER
2025-05-06,Marikina,14.6417,121.1027,28.87,6.85,78.05,0.6,POWER
2025-05-07,Marikina,14.6417,121.1027,28.16,10.5,81.26,0.74,POWER
2025-05-08,Marikina,14.6417,121.1027,26.81,16.59,88.79,1.22,POWER
2025-05-09,Marikina,14.6417,121.1027,27.9,5.79,82.77,1.25,POWER
2025-05-10,Marikina,14.6417,121.1027,28.04,1.25,78.59,1.35,POWER
2025-05-11,Marikina,14.6417,121.1027,28.31,1.5,76.53,1.01,POWER
2025-05-12,Marikina,14.6417,121.1027,29.7,8.51,70.5,0.66,POWER
2025-05-13,Marikina,14.6417,121.1027,27.85,16.93,81.86,0.77,POWER
2025-05-14,Marikina,14.6417,121.1027,27.14,4.06,83.04,1.5,POWER
2025-05-15,Marikina,14.6417,121.1027,27.36,8.71,84.19,1.5,POWER
2025-05-16,Marikina,14.6417,121.1027,27.39,5.82,83.02,1.47,POWER
2025-05-17,Marikina,14.6417,121.1027,27.84,4.35,78.83,1.55,POWER
2025-05-18,Marikina,14.6417,121.1027,28.13,1.17,78.84,1.5,POWER
2025-05-19,Marikina,14.6417,121.1027,28.03,4.33,80.32,1.51,POWER
2025-05-20,Marikina,14.6417,121.1027,28.18,7.36,81.19,1.55,POWER
2025-05-21,Marikina,14.6417,121.1027,28.05,4.68,81.02,1.26,POWER
2025-05-22,Marikina,14.6417,121.1027,28.44,1.69,77.77,1.28,POWER
2025-05-23,Marikina,14.6417,121.1027,28.6,0.52,72.73,1.28,POWER
2025-05-24,Marikina,14.6417,121.1027,28.66,3.54,76.39,1.33,POWER
2025-05-25,Marikina,14.6417,121.1027,28.09,3.12,78.52,1.2,POWER
2025-05-26,Marikina,14.6417,121.1027,28.01,3.3,79.05,1.4,POWER
2025-05-27,Marikina,14.6417,121.1027,27.76,18.81,84.18,1.49,POWER
2025-05-28,Marikina,14.6417,121.1027,27.67,12.18,84.2,1.29,POWER
2025-05-29,Marikina,14.6417,121.1027,28.12,2.25,77.65,1.18,POWER
2025-05-30,Marikina,14.6417,121.1027,27.21,4.03,82.4,1.22,POWER
2025-05-31,Marikina,14.6417,121.1027,27.16,15.2,80.29,0.92,POWER
2025-06-01,Marikina,14.6417,121.1027,28.1,3.35,78.35,1.49,POWER
2025-06-02,Marikina,14.6417,121.1027,27.61,3.39,85.53,1.67,POWER
2025-06-03,Marikina,14.6417,121.1027,27.9,2.15,84.2,1.53,POWER
2025-06-04,Marikina,14.6417,121.1027,27.86,4.7,84.98,1.3,POWER
2025-06-05,Marikina,14.6417,121.1027,28.99,4.12,76.46,0.59,POWER
2025-06-06,Marikina,14.6417,121.1027,28.49,8.36,78.56,0.74,POWER
2025-06-07,Marikina,14.6417,121.1027,26.4,34.01,91.32,1.06,POWER
2025-06-08,Marikina,14.6417,121.1027,25.94,16.25,92.42,1.54,POWER
2025-06-09,Marikina,14.6417,121.1027,26.4,14.88,89.2,1.37,POWER
2025-06-10,Marikina,14.6417,121.1027,26.69,15.42,89.43,1.06,POWER
2025-06-11,Marikina,14.6417,121.1027,26.23,5.36,90.84,1.24,POWER
2025-06-12,Marikina,14.6417,121.1027,26.32,3.72,91.88,1.27,POWER
2025-06-13,Marikina,14.6417,121.1027,27.25,0.56,86.45,1.04,POWER
2025-06-14,Marikina,14.6417,121.1027,26.87,1.26,86.04,1.13,POWER
2025-06-15,Marikina,14.6417,121.1027,28.34,6.18,80.11,0.83,POWER
2025-06-16,Marikina,14.6417,121.1027,27.15,11.1,84.55,1.01,POWER
2025-06-17,Marikina,14.6417,121.1027,27.07,21.68,85.26,1.04,POWER
2025-06-18,Marikina,14.6417,121.1027,26.13,15.64,89.31,1.17,POWER
2025-06-19,Marikina,14.6417,121.1027,26.37,8.1,88.0,1.34,POWER
2025-06-20,Marikina,14.6417,121.1027,27.27,8.82,83.35,0.94,POWER
2025-06-21,Marikina,14.6417,121.1027,26.83,8.25,85.93,0.86,POWER
2025-06-22,Marikina,14.6417,121.1027,27.6,3.62,78.89,0.64,POWER
2025-06-23,Marikina,14.6417,121.1027,26.02,40.82,87.41,0.95,POWER
2025-06-24,Marikina,14.6417,121.1027,27.63,12.17,78.72,0.75,POWER
2025-06-25,Marikina,14.6417,121.1027,27.77,8.05,80.96,0.82,POWER
2025-06-26,Marikina,14.6417,121.1027,27.46,8.45,81.71,0.89,POWER
2025-06-27,Marikina,14.6417,121.1027,26.2,9.78,90.28,1.13,POWER
2025-06-28,Marikina,14.6417,121.1027,26.67,6.76,84.9,1.17,POWER
2025-06-29,Marikina,14.6417,121.1027,26.06,8.22,90.65,1.2,POWER
2025-06-30,Marikina,14.6417,121.1027,26.51,11.48,86.0,0.91,POWER
2025-07-01,Marikina,14.6417,121.1027,27.23,11.56,79.26,0.6,POWER
2025-07-02,Marikina,14.6417,121.1027,27.41,11.43,79.18,0.69,POWER
2025-07-03,Marikina,14.6417,121.1027,25.76,13.44,93.62,1.43,POWER
2025-07-04,Marikina,14.6417,121.1027,26.4,3.16,87.58,1.26,POWER
2025-07-05,Marikina,14.6417,121.1027,26.18,10.32,90.06,1.23,POWER
2025-07-06,Marikina,14.6417,121.1027,26.51,6.89,89.22,1.53,POWER
2025-07-07,Marikina,14.6417,121.1027,26.73,1.5,87.98,1.58,POWER
2025-07-08,Marikina,14.6417,121.1027,26.83,6.51,89.39,1.67,POWER
2025-07-09,Marikina,14.6417,121.1027,26.38,12.04,91.53,1.76,POWER
2025-07-10,Marikina,14.6417,121.1027,26.8,4.16,88.37,1.72,POWER
2025-07-11,Marikina,14.6417,121.1027,26.65,2.96,90.43,1.26,POWER
2025-07-12,Marikina,14.6417,121.1027,26.66,3.25,87.79,0.99,POWER
2025-07-13,Marikina,14.6417,121.1027,26.93,1.87,85.57,0.85,POWER
2025-07-14,Marikina,14.6417,121.1027,26.99,0.97,84.52,1.27,POWER
2025-07-15,Marikina,14.6417,121.1027,27.08,2.0,86.22,1.28,POWER
2025-07-16,Marikina,14.6417,121.1027,26.93,2.47,88.75,1.31,POWER
2025-07-17,Marikina,14.6417,121.1027,26.36,9.73,92.14,1.33,POWER
2025-07-18,Marikina,14.6417,121.1027,25.48,34.3,94.5,2.03,POWER
2025-07-19,Marikina,14.6417,121.1027,25.72,61.11,94.44,2.4,POWER
2025-07-20,Marikina,14.6417,121.1027,26.38,22.62,91.39,2.29,POWER
2025-07-21,Marikina,14.6417,121.1027,26.27,58.73,92.4,2.01,POWER
2025-07-22,Marikina,14.6417,121.1027,26.01,71.3,93.7,1.74,POWER
2025-07-23,Marikina,14.6417,121.1027,26.09,50.68,94.49,2.03,POWER
2025-07-24,Marikina,14.6417,121.1027,26.42,79.97,95.51,2.27,POWER
2025-07-25,Marikina,14.6417,121.1027,26.5,11.03,91.08,2.32,POWER
2025-07-26,Marikina,14.6417,121.1027,26.36,8.51,91.0,2.15,POWER
2025-07-27,Marikina,14.6417,121.1027,26.74,14.46,90.46,2.22,POWER
2025-07-28,Marikina,14.6417,121.1027,26.41,6.1,89.22,2.97,POWER
2025-07-29,Marikina,14.6417,121.1027,26.75,3.41,88.02,2.87,POWER
2025-07-30,Marikina,14.6417,121.1027,26.72,0.53,86.86,2.51,POWER
2025-07-31,Marikina,14.6417,121.1027,27.06,0.34,85.78,2.37,POWER
2025-08-01,Marikina,14.6417,121.1027,27.15,0.06,84.65,1.8,POWER
2025-08-02,Marikina,14.6417,121.1027,27.25,0.02,83.98,1.27,POWER
2025-08-03,Marikina,14.6417,121.1027,26.85,0.0,81.84,1.08,POWER
2025-08-04,Marikina,14.6417,121.1027,27.23,0.0,78.4,1.07,POWER
2025-08-05,Marikina,14.6417,121.1027,28.06,1.62,74.92,0.46,POWER
2025-08-06,Marikina,14.6417,121.1027,26.33,12.64,86.08,0.84,POWER
2025-08-07,Marikina,14.6417,121.1027,26.81,6.41,83.8,1.18,POWER
2025-08-08,Marikina,14.6417,121.1027,26.59,3.37,83.35,1.0,POWER
2025-08-09,Marikina,14.6417,121.1027,26.63,1.38,78.59,0.85,POWER
2025-08-10,Marikina,14.6417,121.1027,27.97,1.52,75.23,0.67,POWER
2025-08-11,Marikina,14.6417,121.1027,27.19,5.09,82.81,0.79,POWER
2025-08-12,Marikina,14.6417,121.1027,27.32,9.97,82.76,0.97,POWER
2025-08-13,Marikina,14.6417,121.1027,26.99,7.51,83.9,0.99,POWER
2025-08-14,Marikina,14.6417,121.1027,26.86,16.89,81.27,0.72,POWER
2025-08-15,Marikina,14.6417,121.1027,25.72,14.17,88.24,1.14,POWER
2025-08-16,Marikina,14.6417,121.1027,25.4,23.11,92.88,1.07,POWER
2025-08-17,Marikina,14.6417,121.1027,25.98,16.16,90.04,1.03,POWER
2025-08-18,Marikina,14.6417,121.1027,26.97,3.41,84.73,0.92,POWER
2025-08-19,Marikina,14.6417,121.1027,26.98,4.05,84.95,1.24,POWER
2025-08-20,Marikina,14.6417,121.1027,26.0,11.37,91.2,1.24,POWER
2025-08-21,Marikina,14.6417,121.1027,27.53,14.65,80.63,0.7,POWER
2025-08-22,Marikina,14.6417,121.1027,25.29,21.84,94.82,1.42,POWER
2025-08-23,Marikina,14.6417,121.1027,25.54,1.0,86.97,1.2,POWER
2025-08-24,Marikina,14.6417,121.1027,26.48,9.24,78.67,0.56,POWER
2025-08-25,Marikina,14.6417,121.1027,26.19,36.01,82.69,0.69,POWER
2025-08-26,Marikina,14.6417,121.1027,24.88,18.14,91.85,1.27,POWER
2025-08-27,Marikina,14.6417,121.1027,26.49,7.34,87.51,1.08,POWER
2025-08-28,Marikina,14.6417,121.1027,26.67,7.99,89.15,0.94,POWER
2025-08-29,Marikina,14.6417,121.1027,25.87,14.29,92.32,0.86,POWER
2025-08-30,Marikina,14.6417,121.1027,27.12,12.56,83.87,0.52,POWER
2025-08-31,Marikina,14.6417,121.1027,26.6,23.0,88.91,0.82,POWER
2025-09-01,Marikina,14.6417,121.1027,26.6,16.0,88.15,1.12,POWER
2025-09-02,Marikina,14.6417,121.1027,25.55,28.37,91.46,1.44,POWER
2025-09-03,Marikina,14.6417,121.1027,26.35,8.3,87.93,1.56,POWER
2025-09-04,Marikina,14.6417,121.1027,25.81,9.77,90.31,1.38,POWER
2025-09-05,Marikina,14.6417,121.1027,25.53,7.59,90.49,1.45,POWER
2025-09-06,Marikina,14.6417,121.1027,24.86,9.24,93.15,1.13,POWER
2025-09-07,Marikina,14.6417,121.1027,26.18,5.01,88.94,1.17,POWER
2025-09-08,Marikina,14.6417,121.1027,25.48,4.06,92.27,1.1,POWER
2025-09-09,Marikina,14.6417,121.1027,26.0,3.78,87.15,1.67,POWER
2025-09-10,Marikina,14.6417,121.1027,25.09,24.37,91.96,1.25,POWER
2025-09-11,Marikina,14.6417,121.1027,26.05,10.54,89.39,1.51,POWER
2025-09-12,Marikina,14.6417,121.1027,26.5,5.71,88.95,1.26,POWER
2025-09-13,Marikina,14.6417,121.1027,26.4,9.14,87.71,1.43,POWER
2025-09-14,Marikina,14.6417,121.1027,25.92,15.36,91.01,1.54,POWER
2025-09-15,Marikina,14.6417,121.1027,26.77,6.03,88.51,2.0,POWER
2025-09-16,Marikina,14.6417,121.1027,26.29,24.07,90.4,0.89,POWER
2025-09-17,Marikina,14.6417,121.1027,25.76,19.75,91.78,1.01,POWER
2025-09-18,Marikina,14.6417,121.1027,26.5,13.61,87.99,0.88,POWER
2025-09-19,Marikina,14.6417,121.1027,26.69,15.31,85.5,1.2,POWER
2025-09-20,Marikina,14.6417,121.1027,25.93,14.52,90.36,1.73,POWER
2025-09-21,Marikina,14.6417,121.1027,25.77,19.06,90.93,2.43,POWER
2025-09-22,Marikina,14.6417,121.1027,25.72,74.21,93.25,3.64,POWER
2025-09-23,Marikina,14.6417,121.1027,25.02,73.87,92.54,3.43,POWER
2025-09-24,Marikina,14.6417,121.1027,24.8,12.15,92.85,1.27,POWER
2025-09-25,Marikina,14.6417,121.1027,25.9,10.58,87.45,0.93,POWER
2025-09-26,Marikina,14.6417,121.1027,25.29,72.87,94.16,3.14,POWER
2025-09-27,Marikina,14.6417,121.1027,26.13,1.62,90.02,1.94,POWER
2025-09-28,Marikina,14.6417,121.1027,26.79,5.68,87.18,1.2,POWER
2025-09-29,Marikina,14.6417,121.1027,26.47,7.81,88.67,1.2,POWER
2025-09-30,Marikina,14.6417,121.1027,25.64,47.53,93.36,1.25,POWER
2023-01-01,Quezon City,14.676,121.0437,24.83,17.84,94.84,1.17,POWER
2023-01-02,Quezon City,14.676,121.0437,24.98,16.73,90.9,1.62,POWER
2023-01-03,Quezon City,14.676,121.0437,24.55,35.36,93.12,1.9,POWER
2023-01-04,Quezon City,14.676,121.0437,24.32,46.31,91.08,2.37,POWER
2023-01-05,Quezon City,14.676,121.0437,24.66,58.88,92.38,2.12,POWER
2023-01-06,Quezon City,14.676,121.0437,24.3,45.96,94.74,1.71,POWER
2023-01-07,Quezon City,14.676,121.0437,23.39,9.44,88.22,1.98,POWER
2023-01-08,Quezon City,14.676,121.0437,22.38,1.57,86.05,1.92,POWER
2023-01-09,Quezon City,14.676,121.0437,22.67,1.7,88.35,1.7,POWER
2023-01-10,Quezon City,14.676,121.0437,23.32,1.93,89.54,1.46,POWER
2023-01-11,Quezon City,14.676,121.0437,23.33,0.84,87.65,1.43,POWER
2023-01-12,Quezon City,14.676,121.0437,23.33,0.91,87.47,1.48,POWER
2023-01-13,Quezon City,14.676,121.0437,23.54,8.52,90.21,1.31,POWER
2023-01-14,Quezon City,14.676,121.0437,23.95,9.82,93.12,0.93,POWER
2023-01-15,Quezon City,14.676,121.0437,24.08,41.18,93.39,1.06,POWER
2023-01-16,Quezon City,14.676,121.0437,24.17,11.42,92.25,1.53,POWER
2023-01-17,Quezon City,14.676,121.0437,23.88,14.7,91.4,1.96,POWER
2023-01-18,Quezon City,14.676,121.0437,23.75,10.33,92.87,1.61,POWER
2023-01-19,Quezon City,14.676,121.0437,24.05,2.17,89.51,1.87,POWER
2023-01-20,Quezon City,14.676,121.0437,24.07,12.94,90.46,2.41,POWER
2023-01-21,Quezon City,14.676,121.0437,23.79,15.2,91.1,2.18,POWER
2023-01-22,Quezon City,14.676,121.0437,24.22,6.86,90.65,1.8,POWER
2023-01-23,Quezon City,14.676,121.0437,24.4,1.16,88.73,1.43,POWER
2023-01-24,Quezon City,14.676,121.0437,24.42,2.19,88.21,1.66,POWER
2023-01-25,Quezon City,14.676,121.0437,22.23,4.7,87.46,2.7,POWER
2023-01-26,Quezon City,14.676,121.0437,22.44,1.5,87.31,1.97,POWER
2023-01-27,Quezon City,14.676,121.0437,23.14,11.41,91.03,1.43,POWER
2023-01-28,Quezon City,14.676,121.0437,21.93,6.91,87.77,2.29,POWER
2023-01-29,Quezon City,14.676,121.0437,21.77,2.87,87.05,2.25,POWER
2023-01-30,Quezon City,14.676,121.0437,22.73,1.54,86.98,2.24,POWER
2023-01-31,Quezon City,14.676,121.0437,23.08,1.47,87.26,2.43,POWER
2023-02-01,Quezon City,14.676,121.0437,24.25,4.94,89.12,1.61,POWER
2023-02-02,Quezon City,14.676,121.0437,24.84,5.91,90.06,1.67,POWER
2023-02-03,Quezon City,14.676,121.0437,24.28,1.93,87.46,1.84,POWER
2023-02-04,Quezon City,14.676,121.0437,23.58,0.38,85.46,1.96,POWER
2023-02-05,Quezon City,14.676,121.0437,23.71,5.33,89.05,1.72,POWER
2023-02-06,Quezon City,14.676,121.0437,24.34,4.88,89.03,1.4,POWER
2023-02-07,Quezon City,14.676,121.0437,24.74,3.05,89.22,1.42,POWER
2023-02-08,Quezon City,14.676,121.0437,23.7,4.03,87.71,1.7,POWER
2023-02-09,Quezon City,14.676,121.0437,23.35,1.1,86.19,1.7,POWER
2023-02-10,Quezon City,14.676,121.0437,24.09,0.05,86.68,1.44,POWER
2023-02-11,Quezon City,14.676,121.0437,24.27,0.52,86.06,1.69,POWER
2023-02-12,Quezon City,14.676,121.0437,24.35,0.59,86.24,1.72,POWER
2023-02-13,Quezon City,14.676,121.0437,23.85,0.83,84.93,1.35,POWER
2023-02-14,Quezon City,14.676,121.0437,23.54,0.22,84.3,1.61,POWER
2023-02-15,Quezon City,14.676,121.0437,23.06,0.81,81.45,2.26,POWER
2023-02-16,Quezon City,14.676,121.0437,23.06,3.33,82.36,2.83,POWER
2023-02-17,Quezon City,14.676,121.0437,22.73,1.36,81.17,2.17,POWER
2023-02-18,Quezon City,14.676,121.0437,22.84,9.11,90.46,1.8,POWER
2023-02-19,Quezon City,14.676,121.0437,23.69,29.96,93.58,1.49,POWER
2023-02-20,Quezon City,14.676,121.0437,24.91,20.38,88.74,0.85,POWER
2023-02-21,Quezon City,14.676,121.0437,24.74,1.84,84.46,1.11,POWER
2023-02-22,Quezon City,14.676,121.0437,24.31,0.21,81.05,1.3,POWER
2023-02-23,Quezon City,14.676,121.0437,25.74,0.01,75.33,0.71,POWER
2023-02-24,Quezon City,14.676,121.0437,26.22,0.08,79.31,0.75,POWER
2023-02-25,Quezon City,14.676,121.0437,25.49,3.34,86.52,1.57,POWER
2023-02-26,Quezon City,14.676,121.0437,24.53,9.32,87.66,2.7,POWER
2023-02-27,Quezon City,14.676,121.0437,23.48,3.4,84.25,2.98,POWER
2023-02-28,Quezon City,14.676,121.0437,23.65,0.68,82.44,2.29,POWER
2023-03-01,Quezon City,14.676,121.0437,24.77,2.87,86.04,1.63,POWER
2023-03-02,Quezon City,14.676,121.0437,23.74,0.83,81.02,2.02,POWER
2023-03-03,Quezon City,14.676,121.0437,22.55,1.04,77.76,2.17,POWER
2023-03-04,Quezon City,14.676,121.0437,23.0,0.22,80.09,1.73,POWER
2023-03-05,Quezon City,14.676,121.0437,22.92,0.46,79.06,1.94,POWER
2023-03-06,Quezon City,14.676,121.0437,22.73,0.02,77.59,1.9,POWER
2023-03-07,Quezon City,14.676,121.0437,23.31,0.12,80.72,1.81,POWER
2023-03-08,Quezon City,14.676,121.0437,23.98,0.16,80.96,1.58,POWER
2023-03-09,Quezon City,14.676,121.0437,24.2,0.17,79.73,1.32,POWER
2023-03-10,Quezon City,14.676,121.0437,23.62,1.45,82.33,1.68,POWER
2023-03-11,Quezon City,14.676,121.0437,23.11,1.16,80.74,1.7,POWER
2023-03-12,Quezon City,14.676,121.0437,23.51,1.17,80.29,1.48,POWER
2023-03-13,Quezon City,14.676,121.0437,23.36,3.23,82.01,1.7,POWER
2023-03-14,Quezon City,14.676,121.0437,23.74,0.33,78.84,1.63,POWER
2023-03-15,Quezon City,14.676,121.0437,24.69,0.67,82.13,1.59,POWER
2023-03-16,Quezon City,14.676,121.0437,25.37,0.79,80.8,1.94,POWER
2023-03-17,Quezon City,14.676,121.0437,24.97,0.95,80.71,1.69,POWER
2023-03-18,Quezon City,14.676,121.0437,25.21,0.03,79.9,1.41,POWER
2023-03-19,Quezon City,14.676,121.0437,24.58,0.05,78.39,1.52,POWER
2023-03-20,Quezon City,14.676,121.0437,24.34,0.09,80.62,1.46,POWER
2023-03-21,Quezon City,14.676,121.0437,24.69,0.0,77.92,1.25,POWER
2023-03-22,Quezon City,14.676,121.0437,25.71,0.0,79.02,1.35,POWER
2023-03-23,Quezon City,14.676,121.0437,26.54,0.31,77.55,1.41,POWER
2023-03-24,Quezon City,14.676,121.0437,26.96,2.55,81.95,1.56,POWER
2023-03-25,Quezon City,14.676,121.0437,27.04,0.75,79.46,1.77,POWER
